sid,score_year,score_band
61912,2016,middle
61913,2016,middle
61914,2016,middle
61915,2016,middle
61916,2016,middle
61918,2016,middle
61923,2016,middle
61932,2016,middle
61933,2016,middle
61934,2016,middle
61935,2016,middle
61937,2016,middle
61941,2016,middle
61982,2016,middle
61983,2016,middle
61988,2016,middle
61989,2016,middle
61990,2016,middle
62005,2016,middle
62019,2016,middle
62078,2016,middle
62080,2016,middle
62081,2016,middle
62082,2016,middle
62187,2016,middle
62199,2016,middle
62201,2016,middle
62233,2016,middle
62237,2016,middle
62342,2016,middle
62385,2016,middle
62386,2016,middle
62387,2016,middle
62399,2016,middle
62400,2016,middle
62402,2016,middle
62403,2016,middle
62405,2016,middle
62406,2016,middle
62407,2016,middle
62408,2016,middle
62409,2016,middle
62410,2016,middle
62411,2016,middle
62413,2016,middle
62414,2016,middle
62415,2016,middle
62416,2016,middle
62417,2016,middle
62464,2016,middle
62466,2016,middle
62471,2016,middle
62498,2016,middle
62499,2016,middle
62500,2016,middle
62501,2016,middle
62505,2016,middle
62506,2016,middle
62507,2016,middle
62508,2016,middle
62565,2016,middle
62566,2016,middle
62567,2016,middle
62568,2016,middle
62569,2016,middle
62571,2016,middle
62572,2016,middle
62573,2016,middle
62574,2016,middle
62575,2016,middle
62576,2016,middle
62577,2016,middle
62578,2016,middle
62579,2016,middle
62581,2016,middle
62583,2016,middle
62584,2016,middle
62594,2016,middle
62600,2016,middle
62601,2016,middle
62603,2016,middle
62622,2016,middle
62626,2016,middle
62628,2016,middle
62629,2016,middle
62648,2016,middle
62649,2016,middle
62650,2016,middle
62651,2016,middle
62654,2016,middle
62655,2016,middle
62664,2016,middle
62666,2016,middle
62667,2016,middle
62687,2016,middle
62689,2016,middle
62693,2016,middle
62694,2016,middle
62698,2016,middle
62705,2016,middle
62779,2016,middle
62781,2016,middle
62782,2016,middle
62783,2016,middle
62784,2016,middle
62785,2016,middle
62788,2016,middle
62789,2016,middle
62790,2016,middle
62791,2016,middle
62792,2016,middle
62793,2016,middle
62794,2016,middle
62795,2016,middle
62796,2016,middle
62797,2016,middle
62798,2016,middle
62801,2016,middle
62822,2016,middle
62827,2016,middle
62838,2016,middle
62841,2016,middle
62842,2016,middle
62847,2016,middle
62850,2016,middle
62893,2016,middle
62894,2016,middle
62911,2016,middle
62912,2016,middle
62914,2016,middle
62915,2016,middle
62919,2016,middle
62920,2016,middle
62923,2016,middle
62926,2016,middle
62928,2016,middle
62951,2016,middle
62952,2016,middle
62954,2016,middle
62955,2016,middle
62956,2016,middle
62958,2016,middle
62960,2016,middle
62962,2016,middle
62998,2016,middle
62999,2016,middle
63000,2016,middle
63001,2016,middle
63017,2016,middle
63018,2016,middle
63019,2016,middle
63020,2016,middle
63021,2016,middle
63036,2016,middle
63051,2016,middle
63052,2016,middle
63064,2016,middle
63066,2016,middle
63072,2016,middle
63087,2016,middle
63096,2016,middle
63122,2016,middle
63128,2016,middle
63139,2016,middle
63141,2016,middle
63143,2016,middle
63144,2016,middle
63145,2016,middle
63146,2016,middle
63147,2016,middle
63148,2016,middle
63150,2016,middle
63151,2016,middle
63152,2016,middle
63153,2016,middle
63154,2016,middle
63155,2016,middle
63156,2016,middle
63157,2016,middle
63158,2016,middle
63208,2016,middle
63210,2016,middle
63282,2016,middle
63283,2016,middle
63284,2016,middle
63286,2016,middle
63294,2016,middle
63295,2016,middle
63296,2016,middle
63297,2016,middle
63300,2016,middle
63303,2016,middle
63304,2016,middle
63306,2016,middle
63307,2016,middle
63308,2016,middle
63309,2016,middle
63329,2016,middle
63330,2016,middle
63345,2016,middle
63350,2016,middle
63354,2016,middle
63355,2016,middle
63357,2016,middle
63359,2016,middle
63380,2016,middle
63382,2016,middle
63383,2016,middle
63385,2016,middle
63386,2016,middle
63396,2016,middle
63401,2016,middle
63402,2016,middle
63412,2016,middle
63413,2016,middle
63414,2016,middle
63415,2016,middle
63417,2016,middle
63418,2016,middle
63431,2016,middle
63432,2016,middle
63474,2016,middle
63498,2016,middle
63508,2016,middle
63513,2016,middle
63514,2016,middle
63515,2016,middle
63523,2016,middle
63524,2016,middle
63525,2016,middle
63526,2016,middle
63527,2016,middle
63554,2016,middle
63555,2016,middle
63556,2016,middle
63557,2016,middle
63558,2016,middle
63559,2016,middle
63576,2016,middle
63582,2016,middle
63583,2016,middle
63584,2016,middle
63586,2016,middle
63590,2016,middle
63592,2016,middle
63595,2016,middle
63611,2016,middle
63612,2016,middle
63647,2016,middle
63672,2016,middle
63683,2016,middle
63685,2016,middle
63686,2016,middle
63687,2016,middle
63688,2016,middle
63691,2016,middle
63695,2016,middle
63698,2016,middle
63699,2016,middle
63700,2016,middle
63702,2016,middle
63707,2016,middle
63708,2016,middle
63709,2016,middle
63710,2016,middle
63711,2016,middle
63712,2016,middle
63715,2016,middle
63719,2016,middle
63721,2016,middle
63726,2016,middle
63777,2016,middle
63781,2016,middle
63782,2016,middle
63784,2016,middle
63871,2016,middle
63873,2016,middle
63874,2016,middle
63875,2016,middle
63877,2016,middle
63878,2016,middle
63880,2016,middle
63882,2016,middle
63885,2016,middle
63886,2016,middle
63888,2016,middle
63889,2016,middle
63891,2016,middle
63906,2016,middle
63907,2016,middle
63909,2016,middle
63910,2016,middle
63912,2016,middle
63914,2016,middle
63916,2016,middle
63917,2016,middle
63918,2016,middle
63920,2016,middle
63921,2016,middle
63922,2016,middle
63923,2016,middle
63935,2016,middle
63959,2016,middle
63983,2016,middle
63985,2016,middle
63987,2016,middle
63990,2016,middle
63992,2016,middle
63994,2016,middle
63995,2016,middle
64000,2016,middle
64002,2016,middle
64005,2016,middle
64006,2016,middle
64008,2016,middle
64009,2016,middle
64068,2016,middle
64072,2016,middle
64116,2016,middle
64117,2016,middle
64118,2016,middle
64119,2016,middle
64120,2016,middle
64121,2016,middle
64122,2016,middle
64123,2016,middle
64124,2016,middle
64125,2016,middle
64126,2016,middle
64127,2016,middle
64128,2016,middle
64129,2016,middle
65149,2016,middle
65151,2016,middle
65152,2016,middle
65153,2016,middle
65155,2016,middle
65157,2016,middle
65159,2016,middle
65160,2016,middle
65165,2016,middle
65166,2016,middle
65167,2016,middle
65168,2016,middle
65169,2016,middle
65170,2016,middle
65182,2016,middle
65183,2016,middle
65186,2016,middle
65192,2016,middle
65206,2016,middle
65211,2016,middle
65212,2016,middle
65234,2016,middle
65235,2016,middle
65236,2016,middle
65237,2016,middle
65239,2016,middle
65245,2016,middle
65280,2016,middle
65282,2016,middle
65293,2016,middle
65297,2016,middle
65303,2016,middle
65335,2016,middle
65341,2016,middle
65344,2016,middle
65346,2016,middle
65348,2016,middle
65369,2016,middle
65373,2016,middle
65374,2016,middle
65400,2016,middle
65401,2016,middle
65402,2016,middle
65403,2016,middle
65407,2016,middle
65408,2016,middle
65410,2016,middle
65411,2016,middle
65412,2016,middle
65429,2016,middle
65461,2016,middle
65483,2016,middle
65484,2016,middle
65485,2016,middle
65487,2016,middle
65489,2016,middle
65490,2016,middle
65491,2016,middle
65492,2016,middle
65494,2016,middle
65495,2016,middle
65498,2016,middle
65501,2016,middle
65507,2016,middle
65511,2016,middle
65515,2016,middle
65528,2016,middle
65530,2016,middle
65532,2016,middle
65553,2016,middle
65554,2016,middle
65556,2016,middle
65557,2016,middle
65558,2016,middle
65559,2016,middle
65561,2016,middle
65577,2016,middle
65581,2016,middle
65600,2016,middle
65602,2016,middle
65608,2016,middle
65645,2016,middle
65653,2016,middle
65661,2016,middle
65679,2016,middle
65680,2016,middle
65683,2016,middle
65687,2016,middle
65690,2016,middle
65691,2016,middle
65692,2016,middle
65695,2016,middle
65696,2016,middle
65697,2016,middle
65699,2016,middle
65701,2016,middle
65702,2016,middle
65703,2016,middle
65704,2016,middle
65705,2016,middle
65764,2016,middle
65769,2016,middle
65770,2016,middle
65771,2016,middle
65776,2016,middle
65777,2016,middle
65797,2016,middle
65798,2016,middle
65799,2016,middle
65800,2016,middle
65819,2016,middle
65823,2016,middle
65824,2016,middle
65825,2016,middle
65826,2016,middle
65829,2016,middle
65833,2016,middle
65853,2016,middle
65854,2016,middle
65855,2016,middle
65856,2016,middle
65932,2016,middle
65933,2016,middle
65947,2016,middle
65949,2016,middle
65950,2016,middle
65951,2016,middle
65952,2016,middle
65955,2016,middle
65956,2016,middle
65957,2016,middle
65958,2016,middle
65959,2016,middle
65960,2016,middle
65962,2016,middle
65964,2016,middle
65965,2016,middle
65968,2016,middle
65970,2016,middle
65972,2016,middle
65973,2016,middle
65974,2016,middle
65976,2016,middle
65983,2016,middle
65984,2016,middle
65987,2016,middle
65988,2016,middle
65997,2016,middle
65998,2016,middle
66000,2016,middle
66009,2016,middle
66019,2016,middle
66020,2016,middle
66022,2016,middle
66060,2016,middle
66061,2016,middle
66062,2016,middle
66063,2016,middle
66065,2016,middle
66066,2016,middle
66067,2016,middle
66069,2016,middle
66070,2016,middle
66080,2016,middle
66130,2016,middle
66132,2016,middle
66133,2016,middle
66134,2016,middle
66143,2016,middle
66144,2016,middle
66169,2016,middle
66170,2016,middle
66171,2016,middle
66182,2016,middle
66185,2016,middle
66186,2016,middle
66190,2016,middle
66194,2016,middle
66195,2016,middle
66196,2016,middle
66198,2016,middle
66200,2016,middle
66203,2016,middle
66206,2016,middle
66215,2016,middle
66216,2016,middle
66218,2016,middle
66219,2016,middle
66220,2016,middle
66222,2016,middle
66224,2016,middle
66227,2016,middle
66228,2016,middle
66230,2016,middle
66232,2016,middle
66241,2016,middle
66242,2016,middle
66297,2016,middle
66325,2016,middle
66327,2016,middle
66336,2016,middle
66338,2016,middle
66341,2016,middle
66343,2016,middle
66350,2016,middle
66351,2016,middle
66352,2016,middle
66353,2016,middle
66355,2016,middle
66357,2016,middle
66358,2016,middle
66359,2016,middle
66361,2016,middle
66362,2016,middle
66363,2016,middle
66366,2016,middle
66368,2016,middle
66370,2016,middle
66371,2016,middle
66372,2016,middle
66373,2016,middle
66374,2016,middle
66383,2016,middle
66385,2016,middle
66387,2016,middle
66388,2016,middle
66389,2016,middle
66390,2016,middle
66391,2016,middle
66393,2016,middle
66394,2016,middle
66395,2016,middle
66399,2016,middle
66400,2016,middle
66407,2016,middle
66436,2016,middle
66439,2016,middle
66440,2016,middle
66446,2016,middle
66518,2016,middle
66520,2016,middle
66521,2016,middle
66540,2016,middle
66541,2016,middle
66614,2016,middle
66615,2016,middle
66616,2016,middle
66617,2016,middle
66618,2016,middle
66619,2016,middle
66620,2016,middle
66837,2016,middle
66843,2016,middle
66891,2016,middle
66896,2016,middle
66897,2016,middle
66917,2016,middle
66920,2016,middle
66922,2016,middle
66925,2016,middle
66979,2016,middle
67031,2016,middle
67063,2016,middle
67064,2016,middle
67065,2016,middle
67066,2016,middle
67068,2016,middle
67069,2016,middle
67070,2016,middle
67071,2016,middle
67072,2016,middle
67073,2016,middle
67079,2016,middle
67081,2016,middle
67082,2016,middle
67084,2016,middle
67085,2016,middle
67100,2016,middle
67101,2016,middle
67114,2016,middle
67115,2016,middle
67121,2016,middle
67122,2016,middle
67125,2016,middle
67126,2016,middle
67127,2016,middle
67128,2016,middle
67129,2016,middle
67130,2016,middle
67131,2016,middle
67140,2016,middle
67141,2016,middle
67142,2016,middle
67144,2016,middle
67145,2016,middle
67169,2016,middle
67170,2016,middle
67171,2016,middle
67173,2016,middle
67207,2016,middle
67220,2016,middle
67226,2016,middle
67227,2016,middle
67239,2016,middle
67244,2016,middle
67250,2016,middle
67253,2016,middle
67255,2016,middle
67258,2016,middle
67265,2016,middle
67266,2016,middle
67285,2016,middle
67286,2016,middle
67288,2016,middle
67302,2016,middle
67305,2016,middle
67309,2016,middle
67310,2016,middle
67322,2016,middle
67325,2016,middle
67326,2016,middle
67327,2016,middle
67329,2016,middle
67347,2016,middle
67368,2016,middle
67370,2016,middle
67373,2016,middle
67374,2016,middle
67375,2016,middle
67389,2016,middle
67390,2016,middle
67391,2016,middle
67392,2016,middle
67393,2016,middle
67460,2016,middle
67465,2016,middle
67466,2016,middle
67473,2016,middle
67475,2016,middle
67551,2016,middle
67552,2016,middle
67615,2016,middle
67616,2016,middle
67617,2016,middle
67626,2016,middle
67725,2016,middle
67732,2016,middle
67783,2016,middle
67790,2016,middle
67791,2016,middle
67792,2016,middle
67793,2016,middle
67794,2016,middle
67795,2016,middle
67796,2016,middle
67797,2016,middle
67798,2016,middle
67799,2016,middle
67801,2016,middle
67804,2016,middle
67805,2016,middle
67808,2016,middle
67810,2016,middle
67815,2016,middle
67816,2016,middle
67817,2016,middle
67818,2016,middle
67819,2016,middle
67820,2016,middle
67823,2016,middle
67824,2016,middle
67826,2016,middle
67827,2016,middle
67828,2016,middle
67829,2016,middle
67830,2016,middle
67831,2016,middle
67833,2016,middle
67835,2016,middle
67836,2016,middle
67837,2016,middle
67838,2016,middle
67839,2016,middle
67840,2016,middle
67841,2016,middle
67843,2016,middle
67844,2016,middle
67846,2016,middle
67847,2016,middle
67849,2016,middle
67850,2016,middle
67851,2016,middle
67852,2016,middle
67854,2016,middle
67855,2016,middle
67856,2016,middle
67869,2016,middle
67883,2016,middle
67886,2016,middle
68016,2016,middle
68052,2016,middle
68053,2016,middle
68077,2016,middle
68081,2016,middle
68082,2016,middle
68083,2016,middle
68084,2016,middle
68086,2016,middle
68151,2016,middle
68152,2016,middle
68153,2016,middle
68156,2016,middle
68177,2016,middle
68179,2016,middle
68219,2016,middle
68220,2016,middle
68221,2016,middle
68222,2016,middle
68226,2016,middle
68229,2016,middle
68235,2016,middle
68238,2016,middle
68244,2016,middle
68247,2016,middle
68249,2016,middle
68251,2016,middle
68254,2016,middle
68258,2016,middle
68261,2016,middle
68296,2016,middle
68301,2016,middle
68306,2016,middle
68308,2016,middle
68329,2016,middle
68362,2016,middle
68370,2016,middle
68374,2016,middle
68382,2016,middle
68383,2016,middle
68384,2016,middle
68385,2016,middle
68386,2016,middle
68387,2016,middle
68389,2016,middle
68404,2016,middle
68413,2016,middle
68415,2016,middle
68417,2016,middle
68423,2016,middle
68424,2016,middle
68427,2016,middle
68428,2016,middle
68429,2016,middle
68430,2016,middle
68432,2016,middle
68433,2016,middle
68434,2016,middle
68435,2016,middle
68436,2016,middle
68437,2016,middle
68438,2016,middle
68439,2016,middle
68440,2016,middle
68445,2016,middle
68447,2016,middle
68450,2016,middle
68453,2016,middle
68480,2016,middle
68481,2016,middle
68482,2016,middle
68484,2016,middle
68485,2016,middle
68486,2016,middle
68487,2016,middle
68490,2016,middle
68491,2016,middle
68494,2016,middle
68495,2016,middle
68496,2016,middle
68497,2016,middle
68499,2016,middle
68500,2016,middle
68501,2016,middle
68503,2016,middle
68504,2016,middle
68505,2016,middle
68506,2016,middle
68507,2016,middle
68509,2016,middle
68510,2016,middle
68512,2016,middle
68513,2016,middle
68514,2016,middle
68515,2016,middle
68516,2016,middle
68517,2016,middle
68518,2016,middle
68520,2016,middle
68521,2016,middle
68522,2016,middle
68525,2016,middle
68529,2016,middle
68531,2016,middle
68532,2016,middle
68533,2016,middle
68606,2016,middle
68607,2016,middle
68608,2016,middle
68658,2016,middle
68668,2016,middle
68674,2016,middle
68675,2016,middle
68677,2016,middle
68689,2016,middle
68690,2016,middle
68691,2016,middle
68692,2016,middle
68693,2016,middle
68694,2016,middle
68695,2016,middle
68696,2016,middle
68697,2016,middle
68698,2016,middle
68739,2016,middle
68740,2016,middle
68741,2016,middle
68744,2016,middle
68745,2016,middle
68748,2016,middle
68750,2016,middle
68752,2016,middle
68754,2016,middle
68777,2016,middle
68779,2016,middle
68782,2016,middle
68789,2016,middle
68802,2016,middle
68805,2016,middle
68806,2016,middle
68808,2016,middle
68809,2016,middle
68810,2016,middle
68812,2016,middle
68813,2016,middle
68818,2016,middle
68824,2016,middle
68827,2016,middle
68830,2016,middle
68832,2016,middle
68833,2016,middle
68834,2016,middle
68836,2016,middle
68838,2016,middle
68842,2016,middle
68848,2016,middle
68850,2016,middle
68851,2016,middle
68855,2016,middle
68856,2016,middle
68860,2016,middle
68861,2016,middle
68864,2016,middle
68869,2016,middle
68874,2016,middle
68877,2016,middle
68880,2016,middle
68883,2016,middle
68884,2016,middle
68901,2016,middle
68902,2016,middle
68938,2016,middle
68954,2016,middle
68958,2016,middle
68959,2016,middle
68961,2016,middle
68975,2016,middle
68978,2016,middle
68979,2016,middle
68982,2016,middle
68983,2016,middle
68985,2016,middle
68986,2016,middle
68987,2016,middle
68990,2016,middle
68992,2016,middle
69013,2016,middle
69014,2016,middle
69017,2016,middle
69029,2016,middle
69030,2016,middle
69060,2016,middle
69065,2016,middle
69067,2016,middle
69078,2016,middle
69080,2016,middle
69097,2016,middle
69098,2016,middle
69099,2016,middle
69149,2016,middle
69150,2016,middle
69151,2016,middle
69198,2016,middle
69235,2016,middle
69273,2016,middle
69276,2016,middle
69286,2016,middle
69289,2016,middle
69291,2016,middle
69293,2016,middle
69295,2016,middle
69298,2016,middle
69300,2016,middle
69302,2016,middle
69306,2016,middle
69323,2016,middle
69327,2016,middle
69329,2016,middle
69330,2016,middle
69331,2016,middle
69335,2016,middle
69338,2016,middle
69339,2016,middle
69340,2016,middle
69341,2016,middle
69346,2016,middle
69348,2016,middle
69349,2016,middle
69350,2016,middle
69353,2016,middle
69363,2016,middle
69364,2016,middle
69431,2016,middle
69455,2016,middle
69456,2016,middle
69457,2016,middle
69472,2016,middle
69473,2016,middle
69474,2016,middle
69501,2016,middle
69503,2016,middle
69571,2016,middle
69639,2016,middle
69646,2016,middle
69654,2016,middle
69655,2016,middle
69657,2016,middle
69666,2016,middle
69670,2016,middle
69671,2016,middle
69672,2016,middle
69679,2016,middle
69687,2016,middle
69742,2016,middle
69770,2016,middle
69786,2016,middle
69787,2016,middle
69788,2016,middle
69789,2016,middle
69820,2016,middle
69821,2016,middle
69831,2016,middle
69832,2016,middle
69834,2016,middle
69846,2016,middle
69847,2016,middle
69865,2016,middle
69958,2016,middle
69965,2016,middle
70072,2016,middle
70090,2016,middle
70092,2016,middle
70095,2016,middle
70096,2016,middle
70105,2016,middle
70107,2016,middle
70108,2016,middle
70110,2016,middle
70111,2016,middle
70115,2016,middle
70147,2016,middle
70149,2016,middle
70188,2016,middle
70200,2016,middle
70205,2016,middle
